Player,Position,Team,Prop Type,Prop Value,Opposing Team,Odds Category,Start Time,Opponent Defensive Rating,Home/Away,Season Hit %,Last 10 Hit Percentage,GP (Season Stats),PPG (Season Stats),RPG (Season Stats),APG (Season Stats),SPG (Season Stats),BPG (Season Stats),FGM (Season Stats),FGA (Season Stats),3PM (Season Stats),3PA (Season Stats),FTM (Season Stats),FTA (Season Stats),OREB (Season Stats),DREB (Season Stats),TPG (Season Stats),GP (Last 5 Season),PPG (Last 5 Season),RPG (Last 5 Season),APG (Last 5 Season),SPG (Last 5 Season),BPG (Last 5 Season),FGM (Last 5 Season),FGA (Last 5 Season),3PM (Last 5 Season),3PA (Last 5 Season),FTM (Last 5 Season),FTA (Last 5 Season),OREB (Last 5 Season),DREB (Last 5 Season),TPG (Last 5 Season),GP (Last 10 Season),PPG (Last 10 Season),RPG (Last 10 Season),APG (Last 10 Season),SPG (Last 10 Season),BPG (Last 10 Season),FGM (Last 10 Season),FGA (Last 10 Season),3PM (Last 10 Season),3PA (Last 10 Season),FTM (Last 10 Season),FTA (Last 10 Season),OREB (Last 10 Season),DREB (Last 10 Season),TPG (Last 10 Season),GP (H2H Current Season),PPG (H2H Current Season),RPG (H2H Current Season),APG (H2H Current Season),SPG (H2H Current Season),BPG (H2H Current Season),FGM (H2H Current Season),FGA (H2H Current Season),3PM (H2H Current Season),3PA (H2H Current Season),FTM (H2H Current Season),FTA (H2H Current Season),OREB (H2H Current Season),DREB (H2H Current Season),TPG (H2H Current Season),GP (Last 10 H2H),PPG (Last 10 H2H),RPG (Last 10 H2H),APG (Last 10 H2H),SPG (Last 10 H2H),BPG (Last 10 H2H),FGM (Last 10 H2H),FGA (Last 10 H2H),3PM (Last 10 H2H),3PA (Last 10 H2H),FTM (Last 10 H2H),FTA (Last 10 H2H),OREB (Last 10 H2H),DREB (Last 10 H2H),TPG (Last 10 H2H)
Shai Gilgeous-Alexander,G,OKC,dunks,0.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,points in first 5 minutes,4.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,free throws made,9.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,3-pt attempted,4.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,45.5%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,points,33.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,27.3%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,pts+rebs,39.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,45.5%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,rebounds,5.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,63.6%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,personal fouls,2.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,two pointers made,10.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Alex Caruso,G,OKC,pts+rebs,11.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,54.5%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,rebs+asts,6.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,63.6%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,personal fouls,3.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,rebounds,3.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,63.6%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,fg attempted,6.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,27.3%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,assists,2.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,54.5%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,free throws made,0.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,3-pt attempted,3.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,27.3%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,pts+rebs+asts,14.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,45.5%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,offensive rebounds,0.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,81.8%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,two pointers attempted,3.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,points,8.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,63.6%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,fantasy score,20.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Alex Caruso,G,OKC,pts+asts,11.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,54.5%,54,7.1,2.9,2.5,1.6,0.6,2.6,5.8,1.1,3.1,0.8,0.9,0.7,2.2,0.7,5,7.8,2.0,1.2,1.6,0.0,2.6,5.6,1.4,3.4,1.2,1.2,0.4,1.6,0.6,10,9.0,2.0,1.9,1.4,0.1,3.1,7.0,1.7,4.1,1.1,1.3,0.4,1.6,0.7,1.0,6.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,10,9.5,4.5,2.9,1.3,0.4,3.5,6.1,1.4,3.0,1.1,1.2,1.1,3.4,1.1
Isaiah Hartenstein,C-F,OKC,blocked shots,0.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,personal fouls,2.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,rebounds,7.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,72.7%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,points,7.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,45.5%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,defensive rebounds,5.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,72.7%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,offensive rebounds,2.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,81.8%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,fg attempted,6.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,36.4%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,rebs+asts,9.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,81.8%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,pts+asts,9.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,72.7%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,pts+rebs,14.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,54.5%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,fg made,3.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,27.3%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,fantasy score,21.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Isaiah Hartenstein,C-F,OKC,pts+rebs+asts,17.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,72.7%,57,11.2,10.7,3.8,0.8,1.1,4.9,8.4,0.0,0.3,1.4,2.1,2.9,7.9,1.7,5,6.8,6.0,0.8,0.8,0.8,3.4,5.0,0.0,0.0,0.0,0.2,1.6,4.4,1.2,10,8.5,7.4,1.4,0.7,0.7,4.1,6.7,0.0,0.0,0.3,0.6,2.5,4.9,1.1,2.0,7.5,9.0,1.0,0.0,0.5,2.5,5.5,0.0,0.5,2.5,4.0,1.0,8.0,0.5,10,7.5,10.0,3.8,0.2,0.6,2.9,5.0,0.1,0.2,1.6,2.1,3.8,6.2,1.1
Thomas Bryant,C-F,IND,pts+asts,3.5,OKC,base,Thu 8:40 PM,107.5,N/A,N/A%,75.0%,66,6.5,3.8,0.8,0.4,0.6,2.5,4.9,0.7,2.2,0.8,1.0,1.3,2.5,0.5,5,4.8,1.8,0.0,0.2,0.2,1.6,3.2,0.8,1.4,0.8,0.8,0.4,1.4,0.2,10,3.3,1.5,0.0,0.2,0.3,1.1,2.2,0.5,0.9,0.6,0.6,0.3,1.2,0.3,2.0,2.5,1.0,0.0,0.5,0.0,1.0,2.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,7,7.9,4.3,0.7,0.6,1.0,3.1,6.1,0.7,2.6,0.9,1.0,1.3,3.0,0.4
Thomas Bryant,C-F,IND,pts+rebs+asts,6.5,OKC,base,Thu 8:40 PM,107.5,N/A,N/A%,62.5%,66,6.5,3.8,0.8,0.4,0.6,2.5,4.9,0.7,2.2,0.8,1.0,1.3,2.5,0.5,5,4.8,1.8,0.0,0.2,0.2,1.6,3.2,0.8,1.4,0.8,0.8,0.4,1.4,0.2,10,3.3,1.5,0.0,0.2,0.3,1.1,2.2,0.5,0.9,0.6,0.6,0.3,1.2,0.3,2.0,2.5,1.0,0.0,0.5,0.0,1.0,2.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,7,7.9,4.3,0.7,0.6,1.0,3.1,6.1,0.7,2.6,0.9,1.0,1.3,3.0,0.4
Thomas Bryant,C-F,IND,pts+rebs,5.5,OKC,base,Thu 8:40 PM,107.5,N/A,N/A%,75.0%,66,6.5,3.8,0.8,0.4,0.6,2.5,4.9,0.7,2.2,0.8,1.0,1.3,2.5,0.5,5,4.8,1.8,0.0,0.2,0.2,1.6,3.2,0.8,1.4,0.8,0.8,0.4,1.4,0.2,10,3.3,1.5,0.0,0.2,0.3,1.1,2.2,0.5,0.9,0.6,0.6,0.3,1.2,0.3,2.0,2.5,1.0,0.0,0.5,0.0,1.0,2.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,7,7.9,4.3,0.7,0.6,1.0,3.1,6.1,0.7,2.6,0.9,1.0,1.3,3.0,0.4
